id,taxonID,scientificName,acceptedNameUsage,kingdom,phylum,class,order,family,taxonRank,taxonomicStatus,isInvasive,habitat,countryCode,occurrenceStatus,establishmentMeans,binomio,invasora,speciesKey,matchType,confidence,nombre_gbif
2593,2593,Salvinia auriculata Aubl.,,Plantae,Pteridophyta,Polypodiopsida,Salviniales,Salviniaceae,species,ACCEPTED,,freshwater,CL,present,alien,Salvinia auriculata,False,5274861,EXACT,100,Salvinia auriculata Aubl.
2594,2594,Sambucus nigra L.,,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Adoxaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sambucus nigra,False,2888728,EXACT,99,Sambucus nigra L.
2595,2595,Samolus valerandi Linnaeus,,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Samolus valerandi,False,3169313,EXACT,100,Samolus valerandi L.
2596,2596,Sanguisorba minor,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sanguisorba minor,False,5364245,EXACT,99,Sanguisorba minor Scop.
2597,2597,Sapindus saponaria L.,,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sapindus saponaria,False,8017915,EXACT,99,Sapindus saponaria L.
2598,2598,Saponaria officinalis L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Saponaria officinalis,False,3085360,EXACT,100,Saponaria officinalis L.
2599,2599,Sarcocornia fruticosa (L.) A. J. Scott,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sarcocornia fruticosa,False,5567884,EXACT,100,Sarcocornia fruticosa (L.) A.J.Scott
2600,2600,Saxifraga umbrosa L.,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Saxifragaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Saxifraga umbrosa,False,3032812,EXACT,100,Saxifraga umbrosa L.
2601,2601,Scabiosa atropurpurea L.,Sixalix atropurpurea (L.) Greuter & Burdet,Plantae,Tracheophyta,Magnoliopsida,Dipsacales,Dipsacaceae,species,SYNONYM,,terrestrial,CL,present,alien,Scabiosa atropurpurea,False,7301010,EXACT,100,Scabiosa atropurpurea L.
2602,2602,Scandix pecten-veneris L.,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Scandix pecten-veneris,False,3034233,EXACT,100,Scandix pecten-veneris L.
2604,2604,Schismus arabicus Nees,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Schismus arabicus,False,2704340,EXACT,100,Schismus arabicus Nees
2605,2605,Schismus barbatus (L.) Thell.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Schismus barbatus,False,2704341,EXACT,99,Schismus barbatus (L.) Thell.
2606,2606,Schizachyrium sanguineum (Retz.) Alston,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Schizachyrium sanguineum,False,2704446,EXACT,100,Schizachyrium sanguineum (Retz.) Alston
2607,2607,Schizachyrium scoparium (Michx.) Nash,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Schizachyrium scoparium,False,2704432,EXACT,100,Schizachyrium scoparium (Michx.) Nash
2608,2608,Schoenoplectus mucronatus (L.) Palla,Schoenoplectiella mucronata (L.) J.Jung & H.K.Choi,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,SYNONYM,,terrestrial|freshwater,CL,present,alien,Schoenoplectus mucronatus,False,5827389,EXACT,99,Schoenoplectus mucronatus (L.) Palla
2609,2609,Scirpus californicus Britton,,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Scirpus californicus,False,7403308,EXACT,99,"Scirpus californicus Britton, 1892"
2610,2610,Scleranthus annuus L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Scleranthus annuus,False,3085894,EXACT,100,Scleranthus annuus L.
2611,2611,Scolymus hispanicus L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Scolymus hispanicus,False,5403742,EXACT,100,Scolymus hispanicus L.
2612,2612,Scrophularia auriculata L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Scrophularia auriculata,False,3170875,EXACT,99,Scrophularia auriculata L.
2613,2613,Sedum acre L.,,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Crassulaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sedum acre,False,5362007,EXACT,99,Sedum acre L.
2614,2614,Selaginella apoda (L.) Spring,,Plantae,Lycopodiophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Selaginella apoda,False,2688214,EXACT,99,Selaginella apoda (L.) Spring
2615,2615,Senecio angulatus L.f.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Senecio angulatus,False,4933568,EXACT,99,Senecio angulatus L.fil.
2616,2616,Senecio aquaticus,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Senecio aquaticus,False,7908427,EXACT,99,"Senecio aquaticus Loisel., 1807"
2618,2618,Senecio mikanioides Otto ex Harv.,Delairea odorata Lam.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HETEROTYPIC_SYNONYM,,terrestrial,CL,present,alien,Senecio mikanioides,False,3108757,EXACT,99,Senecio mikanioides Otto
2619,2619,Senecio sylvaticus Nestl.,Senecio sylvaticus Nestl.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Senecio sylvaticus,False,3107987,EXACT,99,Senecio sylvaticus L.
2620,2620,Senecio vulgaris L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Senecio vulgaris,False,3108983,EXACT,100,Senecio vulgaris L.
2621,2621,Senna septemtrionalis (Viv.) H.S.Irwin & Barneby,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Senna septemtrionalis,False,2957529,EXACT,100,Senna septemtrionalis (Viv.) H.S.Irwin & Barneby
2622,2622,Seseli libanotis (L.) Koch,Libanotis pyrenaica (L.) O.Schwarz,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,SYNONYM,,terrestrial,CL,present,alien,Seseli libanotis,False,3034133,EXACT,100,Seseli libanotis (L.) W.D.J.Koch
2623,2623,Sesuvium portulacastrum (L.) L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sesuvium portulacastrum,False,3084883,EXACT,100,Sesuvium portulacastrum (L.) L.
2624,2624,Setaria adhaerens (Forssk.) Chiov.,Setaria verticillata (L.) P.Beauv.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,SYNONYM,invasive,terrestrial,CL,present,alien,Setaria adhaerens,True,5289670,EXACT,100,Setaria adhaerens (Forssk.) Chiov.
2625,2625,Setaria glauca Kunth,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Setaria glauca,False,7551033,EXACT,99,"Setaria glauca Kunth, 1816"
2626,2626,Setaria parviflora (Poir.) M.Kerguelen,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Setaria parviflora,False,5289679,EXACT,100,Setaria parviflora (Poir.) Kerguélen
2627,2627,Setaria pumila (Poir.) Roem. & Schult.,Setaria helvola (L.f.) Roem. & Schult.,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,SYNONYM,,terrestrial,CL,present,alien,Setaria pumila,False,5289693,EXACT,100,Setaria pumila (Poir.) Roem. & Schult.
2628,2628,Setaria viridis (L.) P.Beauv.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Setaria viridis,False,5289684,EXACT,99,Setaria viridis (L.) P.Beauv.
2629,2629,Sherardia arvensis L.,,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sherardia arvensis,False,5339050,EXACT,100,Sherardia arvensis L.
2630,2630,Sida rhombifolia L.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sida rhombifolia,False,5406735,EXACT,100,Sida rhombifolia L.
2631,2631,Sida spinosa L.,,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sida spinosa,False,5406741,EXACT,99,Sida spinosa L.
2632,2632,Sigesbeckia jorullensis Kunth,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Sigesbeckia jorullensis,False,3125893,EXACT,100,Sigesbeckia jorullensis Kunth
2634,2634,Silene gallica L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Silene gallica,False,5384848,EXACT,99,Silene gallica L.
2635,2635,Silene vulgaris (Moench) Garcke,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Silene vulgaris,False,9172281,EXACT,100,Silene vulgaris (Moench) Garcke
2636,2636,Silybum marianum (L.) Gaertn.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Silybum marianum,False,3145214,EXACT,100,Silybum marianum (L.) Gaertn.
2637,2637,"Sirex noctilio Fabricius, 1773",,Animalia,Arthropoda,Insecta,Hymenoptera,Siricidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Sirex noctilio,True,4492199,EXACT,100,"Sirex noctilio Fabricius, 1773"
2638,2638,Sisymbrium altissimum L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sisymbrium altissimum,False,3046736,EXACT,99,Sisymbrium altissimum L.
2639,2639,Sisymbrium austriacum Jacq.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sisymbrium austriacum,False,3046913,EXACT,100,Sisymbrium austriacum Jacq.
2640,2640,Sisymbrium irio L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sisymbrium irio,False,3046851,EXACT,99,Sisymbrium irio L.
2641,2641,Sisymbrium officinale (L.) Scop.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sisymbrium officinale,False,3046890,EXACT,100,Sisymbrium officinale (L.) Scop.
2642,2642,Sisymbrium orientale L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sisymbrium orientale,False,3046812,EXACT,100,Sisymbrium orientale L.
2643,2643,Sium latifolium L.,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sium latifolium,False,3034530,EXACT,99,Sium latifolium L.
2644,2644,Smallanthus connatus (Spreng.) H.Rob.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Smallanthus connatus,False,3145292,EXACT,100,Smallanthus connatus (Spreng.) H.Rob.
2645,2645,Solanum marginatum L.f.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Solanum marginatum,False,7538163,EXACT,100,Solanum marginatum L.fil.
2646,2646,Solanum nigrum L.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Solanum nigrum,False,9150405,EXACT,99,Solanum nigrum L.
2647,2647,Solanum pseudocapsicum L.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Solanum pseudocapsicum,False,2931104,EXACT,100,Solanum pseudocapsicum L.
2648,2648,Solanum radicans L.f.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Solanum radicans,False,4937445,EXACT,99,Solanum radicans L.fil.
2649,2649,Solanum sisymbriifolium Lam.,,Plantae,Tracheophyta,Magnoliopsida,Solanales,Solanaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Solanum sisymbriifolium,False,2932184,EXACT,100,Solanum sisymbriifolium Lam.
2650,2650,Soleirolia soleirolii (Req.) Dandy,,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Soleirolia soleirolii,False,2984366,EXACT,100,Soleirolia soleirolii (Req.) Dandy
2651,2651,"Solenopsis geminata (Fabricius, 1804)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Solenopsis geminata,False,5035187,EXACT,100,"Solenopsis geminata (Fabricius, 1804)"
2652,2652,Sonchus arvensis L.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,DOUBTFUL,,terrestrial,CL,present,alien,Sonchus arvensis,False,3105813,EXACT,100,Sonchus arvensis L.
2653,2653,Sonchus asper sp. in All.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sonchus asper,False,3105782,EXACT,99,Sonchus asper (L.) Hill
2654,2654,Sonchus tenerrimus Schur,Sonchus oleraceus Wall.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Sonchus tenerrimus,False,3105768,EXACT,99,Sonchus tenerrimus L.
2655,2655,Sorghum halepense (L.) Pers.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Sorghum halepense,True,2705185,EXACT,100,Sorghum halepense (L.) Pers.
2656,2656,Spartium junceum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Spartium junceum,False,5355395,EXACT,100,Spartium junceum L.
2657,2657,Spergula arvensis L.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Spergula arvensis,False,3085810,EXACT,100,Spergula arvensis L.
2658,2658,Spergularia bocconei (Scheele) Graebner,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Chenopodiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Spergularia bocconei,False,8096233,EXACT,99,Spergularia bocconei (Scheele) Graebn.
2659,2659,Spergularia marina (L.) Griseb.,Spergularia salina J. Presl & C. Presl,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,HETEROTYPIC_SYNONYM,,terrestrial,CL,present,alien,Spergularia marina,False,7736551,EXACT,99,Spergularia marina (L.) Besser
2660,2660,Spergularia media (L.) C. Presl,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Spergularia media,False,7570897,EXACT,99,Spergularia media (L.) C.Presl
2661,2661,Spergularia rubra (L.) J. Presl & C. Presl,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Spergularia rubra,False,3085633,EXACT,100,Spergularia rubra (L.) J.Presl & C.Presl
2662,2662,Sporobolus indicus (L.) R.Br.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sporobolus indicus,False,2704757,EXACT,100,Sporobolus indicus (L.) R.Br.
2663,2663,Sporobolus virginicus (L.) Kunth,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Sporobolus virginicus,False,2704745,EXACT,99,Sporobolus virginicus (L.) Kunth
2664,2664,Stachys arvensis (L.) L.,,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Stachys arvensis,False,2927229,EXACT,99,Stachys arvensis (L.) L.
2665,2665,Stellaria alsine Grimm,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Stellaria alsine,False,5384606,EXACT,99,Stellaria alsine Grimm
2666,2666,Stellaria media (L.) Vill.,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Stellaria media,False,5384604,EXACT,99,Stellaria media (L.) Vill.
2667,2667,Stellaria pallida,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Stellaria pallida,False,8311921,EXACT,99,Stellaria pallida (Dumort.) Crép.
2668,2668,Stenotaphrum secundatum (Walter) Kuntze,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Stenotaphrum secundatum,False,2702870,EXACT,100,Stenotaphrum secundatum (Walter) Kuntze
2669,2669,"Sus scrofa Linnaeus, 1758",,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Sus scrofa,True,7705930,EXACT,100,"Sus scrofa Linnaeus, 1758"
2670,2670,Taeniatherum caput-medusae (L.) Nevski,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Taeniatherum caput-medusae,False,2705666,EXACT,100,Taeniatherum caput-medusae (L.) Nevski
2671,2671,Tanacetum parthenium (Linnaeus) Schultz-Bipontinus,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Tanacetum parthenium,False,3118430,EXACT,100,Tanacetum parthenium (L.) Sch.Bip.
2672,2672,Tanacetum vulgare L.,Chrysanthemum vulgare (Lam.) Gaterau,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,SYNONYM,,terrestrial,CL,present,alien,Tanacetum vulgare,False,3118274,EXACT,100,Tanacetum vulgare L.
2673,2673,Taraxacum officinale Weber,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Taraxacum officinale,True,5394163,EXACT,99,Taraxacum officinale Weber ex F.H.Wigg.
2674,2674,Teesdalia nudicaulis (L.) W.T. Aiton,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Teesdalia nudicaulis,False,3054168,EXACT,99,Teesdalia nudicaulis (L.) W.T.Aiton
2675,2675,Teline monspessulana (L.) K.Koch,Genista monspessulana (L.) L.A.S.Johnson,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,SYNONYM,invasive,terrestrial,CL,present,alien,Teline monspessulana,True,5347796,EXACT,100,Teline monspessulana (L.) K.Koch
2676,2676,Tetragonia tetragonoides (Pallas) O. Kuntze,,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Tetragonia tetragonoides,False,5554574,EXACT,100,Tetragonia tetragonoides (Pall.) Kuntze
2677,2677,"Tetramorium bicarinatum (Nylander, 1846)",,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,species,ACCEPTED,,terrestrial,CL,present,alien,Tetramorium bicarinatum,False,1323402,EXACT,100,"Tetramorium bicarinatum (Nylander, 1846)"
2678,2678,Thlaspi arvense L.,Sinapis arvensis L.,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,species,SYNONYM,,terrestrial,CL,present,alien,Thlaspi arvense,False,3052680,EXACT,100,Thlaspi arvense L.
2679,2679,"Tinca tinca (Linnaeus, 1758)",,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,species,ACCEPTED,,freshwater|brackish,CL,present,alien,Tinca tinca,False,2362524,EXACT,100,"Tinca tinca (Linnaeus, 1758)"
2680,2680,Tolpis barbata Bertol.,,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,ACCEPTED,,terrestrial,CL,present,alien,Tolpis barbata,False,3097166,EXACT,99,Tolpis barbata (L.) Gaertn.
2681,2681,Torilis arvensis (Huds.) Link,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Torilis arvensis,False,3034823,EXACT,100,Torilis arvensis (Huds.) Link
2682,2682,Torilis nodosa,,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Torilis nodosa,False,3034819,EXACT,99,Torilis nodosa (L.) Gaertn.
2683,2683,"Trachemys scripta Schoepff, 1792",,Animalia,Chordata,Reptilia,Testudines,Emydidae,species,ACCEPTED,,terrestrial|freshwater,CL,present,alien,Trachemys scripta,False,2443002,EXACT,100,"Trachemys scripta (Thunberg In Schoepff, 1792)"
2684,2684,Tradescantia fluminensis Vell.,,Plantae,Tracheophyta,Liliopsida,Commelinales,Commelinaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Tradescantia fluminensis,False,2765156,EXACT,99,Tradescantia fluminensis Vell.
2685,2685,Tragopogon porrifolius Pall.,Tragopogon porrifolius Pall.,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HOMOTYPIC_SYNONYM,,terrestrial,CL,present,alien,Tragopogon porrifolius,False,5386938,EXACT,99,Tragopogon porrifolius L.
2686,2686,Tribulus terrestris L.,,Plantae,Tracheophyta,Magnoliopsida,Zygophyllales,Zygophyllaceae,species,ACCEPTED,invasive,terrestrial,CL,present,alien,Tribulus terrestris,True,5421116,EXACT,99,Tribulus terrestris L.
2687,2687,Trifolium angustifolium L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium angustifolium,False,5359395,EXACT,99,Trifolium angustifolium L.
2688,2688,Trifolium arvense L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium arvense,False,5359246,EXACT,99,Trifolium arvense L.
2689,2689,Trifolium aureum Pollich,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium aureum,False,5359060,EXACT,99,Trifolium aureum Pollich
2690,2690,Trifolium campestre Schreb.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium campestre,False,5359477,EXACT,99,Trifolium campestre Schreb.
2691,2691,Trifolium dubium Sibth.,,Plantae,Tracheophyta,Liliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium dubium,False,5359429,EXACT,100,Trifolium dubium Sibth.
2692,2692,Trifolium fragiferum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium fragiferum,False,5358935,EXACT,100,Trifolium fragiferum L.
2693,2693,Trifolium glomeratum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium glomeratum,False,5358694,EXACT,100,Trifolium glomeratum L.
2694,2694,Trifolium hybridum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium hybridum,False,6109535,EXACT,99,Trifolium hybridum L.
2695,2695,Trifolium incarnatum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium incarnatum,False,5359378,EXACT,99,Trifolium incarnatum L.
2696,2696,Trifolium pratense L.,,Plantae,Tracheophyta,Liliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium pratense,False,8324121,EXACT,100,Trifolium pratense L.
2697,2697,Trifolium repens L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium repens,False,5358748,EXACT,99,Trifolium repens L.
2698,2698,Trifolium spadiceum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium spadiceum,False,5358902,EXACT,99,Trifolium spadiceum L.
2699,2699,Trifolium striatum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium striatum,False,5358683,EXACT,100,Trifolium striatum L.
2700,2700,Trifolium subterraneum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium subterraneum,False,5359330,EXACT,100,Trifolium subterraneum L.
2701,2701,Trifolium suffocatum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium suffocatum,False,5359099,EXACT,100,Trifolium suffocatum L.
2702,2702,Trifolium tomentosum L.,,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trifolium tomentosum,False,5359510,EXACT,99,Trifolium tomentosum L.
2703,2703,Trigonella monspeliaca L.,Medicago monspeliaca (L.) Trautv.,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,species,SYNONYM,,terrestrial,CL,present,alien,Trigonella monspeliaca,False,2965434,EXACT,100,Trigonella monspeliaca L.
2704,2704,Tripleurospermum perforatum (Mérat) Wagenitz,Tripleurospermum inodorum (Linnaeus) Schultz-Bipontinus,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,species,HETEROTYPIC_SYNONYM,,terrestrial,CL,present,alien,Tripleurospermum perforatum,False,3104179,EXACT,99,Tripleurospermum perforatum (Mérat) Wagenitz
2705,2705,Trisetum flavescens (L.) P.Beauv.,,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Trisetum flavescens,False,2704389,EXACT,99,Trisetum flavescens (L.) P.Beauv.
2706,2706,Tropaeolum majus L.,,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Tropaeolaceae,species,ACCEPTED,,terrestrial,CL,present,alien,Tropaeolum majus,False,2889934,EXACT,100,Tropaeolum majus L.
