zona,speciesKey,registros,binomio,kingdom,class,family,invasora,habitat,nombre_comun
Melipilla,3068153,1,Euphorbia platyphyllos,Plantae,Magnoliopsida,Euphorbiaceae,False,terrestrial,
Melipilla,3172358,1,Fraxinus excelsior,Plantae,Magnoliopsida,Oleaceae,False,terrestrial,
Melipilla,4989904,1,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Melipilla,5531376,1,Fumaria agraria,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,
Melipilla,9485490,1,Erodium cicutarium,Plantae,Magnoliopsida,Geraniaceae,False,terrestrial,alfilerillo
Melipilla,7886346,7,Hordeum murinum,Plantae,Liliopsida,Poaceae,False,terrestrial,
Melipilla,2926679,4,Lamium amplexicaule,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Melipilla,3140490,4,Lactuca serriola,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,3152378,4,Malva parviflora,Plantae,Magnoliopsida,Malvaceae,True,terrestrial,
Melipilla,5289762,3,Lamarckia aurea,Plantae,Liliopsida,Poaceae,False,terrestrial,
Melipilla,2434333,2,Lycalopex griseus,Animalia,Mammalia,Canidae,False,terrestrial,
Melipilla,2971016,2,Melilotus indicus,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol de olor
Melipilla,2971095,2,Melilotus albus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Melipilla,3935079,2,Malva dendromorpha,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Melipilla,5373358,2,Lobularia maritima,Plantae,Magnoliopsida,Brassicaceae,False,terrestrial,
Melipilla,2706241,1,Lolium perenne,Plantae,Liliopsida,Poaceae,False,terrestrial,ballica
Melipilla,2927069,1,Marrubium vulgare,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Melipilla,3086240,1,Mirabilis jalapa,Plantae,Magnoliopsida,Nyctaginaceae,False,terrestrial,
Melipilla,3093702,1,Hypochaeris radicata,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,3170819,1,Kickxia elatine,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Melipilla,3188747,1,Lythrum hyssopifolia,Plantae,Magnoliopsida,Lythraceae,True,terrestrial|freshwater,
Melipilla,4129708,1,Lolium multiflorum,Plantae,Liliopsida,Poaceae,False,terrestrial,
Melipilla,5289906,1,Lophochloa cristata,Plantae,Liliopsida,Poaceae,False,terrestrial,
Melipilla,7515045,1,Lotus tenuis,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Melipilla,9151957,1,Medicago sativa,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Melipilla,8208358,5,Plantago lanceolata,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,llantén
Melipilla,2888439,4,Papaver somniferum,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,
Melipilla,2891661,4,Oxalis pes-caprae,Plantae,Liliopsida,Oxalidaceae,True,terrestrial,
Melipilla,2928783,4,Nicotiana glauca,Plantae,Magnoliopsida,Solanaceae,True,terrestrial,palqui / tabaco cimarrón
Melipilla,3141855,4,Picris echioides,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,2484396,2,Molothrus bonariensis,Animalia,Aves,Icteridae,True,terrestrial,mirlo / tordo renegrido
Melipilla,2891664,2,Oxalis articulata,Plantae,Magnoliopsida,Oxalidaceae,True,terrestrial,
Melipilla,3085381,2,Polycarpon tetraphyllum,Plantae,Magnoliopsida,Caryophyllaceae,False,terrestrial,
Melipilla,3188875,2,Oenothera rosea,Plantae,Magnoliopsida,Onagraceae,True,terrestrial,
Melipilla,5231190,2,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Melipilla,5828201,2,Pennisetum clandestinum,Plantae,Liliopsida,Poaceae,True,terrestrial,
Melipilla,7821030,2,Polygonum aviculare,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Melipilla,1114246,1,Phoracantha recurva,Animalia,Insecta,Cerambycidae,False,terrestrial,
Melipilla,2704179,1,Poa annua,Plantae,Liliopsida,Poaceae,False,terrestrial,
Melipilla,2705162,1,Panicum capillare,Plantae,Liliopsida,Poaceae,True,terrestrial,
Melipilla,2888443,1,Papaver rhoeas,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,
Melipilla,2928905,1,Petunia parviflora,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Melipilla,3189767,1,Plantago major,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,
Melipilla,5290192,1,Pennisetum villosum,Plantae,Liliopsida,Poaceae,True,terrestrial,
Melipilla,5341112,1,Phyla canescens,Plantae,Magnoliopsida,Verbenaceae,False,terrestrial,
Melipilla,5361801,1,Parietaria judaica,Plantae,Magnoliopsida,Urticaceae,True,terrestrial,
Melipilla,8427624,1,Oxalis corniculata,Plantae,Liliopsida,Oxalidaceae,False,terrestrial,
Melipilla,3145214,6,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Melipilla,5380041,6,Ricinus communis,Plantae,Magnoliopsida,Euphorbiaceae,True,terrestrial,
Melipilla,3046851,4,Sisymbrium irio,Plantae,Magnoliopsida,Brassicaceae,False,terrestrial,
Melipilla,3108983,4,Senecio vulgaris,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,5373368,4,Rapistrum rugosum,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Melipilla,2888978,3,Rumex pulcher,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Melipilla,2984366,2,Soleirolia soleirolii,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,
Melipilla,3084719,2,Portulaca oleracea,Plantae,Magnoliopsida,Portulacaceae,False,terrestrial,
Melipilla,5289919,2,Polypogon viridis,Plantae,Liliopsida,Poaceae,True,terrestrial,
Melipilla,2439261,1,Rattus norvegicus,Animalia,Mammalia,Muridae,True,terrestrial,rata gris
Melipilla,2705185,1,Sorghum halepense,Plantae,Liliopsida,Poaceae,True,terrestrial,
Melipilla,3033318,1,Ranunculus muricatus,Plantae,Magnoliopsida,Ranunculaceae,True,terrestrial,
Melipilla,3131229,1,Pseudognaphalium luteoalbum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,4492199,1,Sirex noctilio,Animalia,Insecta,Siricidae,True,terrestrial,
Melipilla,5384848,1,Silene gallica,Plantae,Magnoliopsida,Caryophyllaceae,False,terrestrial,
Melipilla,7678610,1,Raphanus sativus,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Melipilla,8195144,1,Rumex crispus,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Melipilla,3171954,8,Verbascum virgatum,Plantae,Magnoliopsida,Scrophulariaceae,False,terrestrial,verbasco
Melipilla,5361815,8,Urtica urens,Plantae,Magnoliopsida,Urticaceae,False,terrestrial,
Melipilla,5394163,8,Taraxacum officinale,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,diente de león
Melipilla,5358748,7,Trifolium repens,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol blanco
Melipilla,3089150,4,Xanthium catharticum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,3169708,3,Vinca major,Plantae,Magnoliopsida,Apocynaceae,False,terrestrial,
Melipilla,3096624,2,Urospermum picroides,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Melipilla,3172077,2,Veronica persica,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Melipilla,5217334,2,Xenopus laevis,Animalia,Amphibia,Pipidae,True,terrestrial|freshwater,rana africana
Melipilla,5359510,2,Trifolium tomentosum,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Melipilla,8311921,2,Stellaria pallida,Plantae,Magnoliopsida,Caryophyllaceae,False,terrestrial,
Melipilla,2889934,1,Tropaeolum majus,Plantae,Magnoliopsida,Tropaeolaceae,False,terrestrial,
Melipilla,3172086,1,Veronica anagallis-aquatica,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial|freshwater,
Melipilla,5358935,1,Trifolium fragiferum,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Melipilla,5359395,1,Trifolium angustifolium,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Los Andes,2979474,4,Acacia dealbata,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,aromo australiano
Los Andes,1340503,1,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Los Andes,2495414,2,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Los Andes,5219173,2,Canis lupus,Animalia,Mammalia,Canidae,False,terrestrial,
Los Andes,5228080,2,Callipepla californica,Animalia,Aves,Odontophoridae,False,terrestrial,codorniz de California
Los Andes,5392252,2,Cichorium intybus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,chicoria
Los Andes,1626096,1,Ceratitis capitata,Animalia,Insecta,Tephritidae,False,terrestrial,
Los Andes,2928390,1,Convolvulus arvensis,Plantae,Magnoliopsida,Convolvulaceae,False,terrestrial,
Los Andes,3112364,1,Cynara cardunculus,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Los Andes,9751099,1,Cairina moschata,Animalia,Aves,Anatidae,False,terrestrial|freshwater,
Los Andes,2888380,5,Eschscholzia californica,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,amapola de California
Los Andes,4989904,4,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Los Andes,3176787,1,Eucalyptus globulus,Plantae,Magnoliopsida,Myrtaceae,True,terrestrial,
Los Andes,5334218,1,Fumaria capreolata,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,flor de la culebra
Los Andes,7894250,1,Datura ferox,Plantae,Magnoliopsida,Solanaceae,False,terrestrial,
Los Andes,2927069,3,Marrubium vulgare,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Los Andes,2926679,2,Lamium amplexicaule,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Los Andes,2706241,1,Lolium perenne,Plantae,Liliopsida,Poaceae,False,terrestrial,ballica
Los Andes,3935079,1,Malva dendromorpha,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Los Andes,5289762,1,Lamarckia aurea,Plantae,Liliopsida,Poaceae,False,terrestrial,
Los Andes,7886346,1,Hordeum murinum,Plantae,Liliopsida,Poaceae,False,terrestrial,
Los Andes,8338793,1,Modiola caroliniana,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Los Andes,9151957,1,Medicago sativa,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,
Los Andes,2484396,2,Molothrus bonariensis,Animalia,Aves,Icteridae,True,terrestrial,mirlo / tordo renegrido
Los Andes,3188875,2,Oenothera rosea,Plantae,Magnoliopsida,Onagraceae,True,terrestrial,
Los Andes,1114246,1,Phoracantha recurva,Animalia,Insecta,Cerambycidae,False,terrestrial,
Los Andes,2436940,1,Oryctolagus cuniculus,Animalia,Mammalia,Leporidae,True,terrestrial,conejo europeo
Los Andes,2888439,1,Papaver somniferum,Plantae,Magnoliopsida,Papaveraceae,False,terrestrial,
Los Andes,2928783,1,Nicotiana glauca,Plantae,Magnoliopsida,Solanaceae,True,terrestrial,palqui / tabaco cimarrón
Los Andes,3084719,2,Portulaca oleracea,Plantae,Magnoliopsida,Portulacaceae,False,terrestrial,
Los Andes,3040983,1,Raphanus raphanistrum,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Los Andes,3171954,3,Verbascum virgatum,Plantae,Magnoliopsida,Scrophulariaceae,False,terrestrial,verbasco
Los Andes,5421116,1,Tribulus terrestris,Plantae,Magnoliopsida,Zygophyllaceae,True,terrestrial,
Angol,1340503,2,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Angol,2979474,1,Acacia dealbata,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,aromo australiano
Angol,3120060,1,Achillea millefolium,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Angol,5858758,2,Cornu aspersum,Animalia,Gastropoda,Helicidae,True,terrestrial,caracol de jardín
Angol,2702792,1,Briza maxima,Plantae,Liliopsida,Poaceae,True,terrestrial,
Angol,2702793,1,Briza minor,Plantae,Liliopsida,Poaceae,True,terrestrial,
Angol,4064467,1,Cynoglossum creticum,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Angol,2925895,2,Echium plantagineum,Plantae,Magnoliopsida,Boraginaceae,True,terrestrial,
Angol,4989904,2,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Angol,2888380,1,Eschscholzia californica,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,amapola de California
Angol,2975667,1,Galega officinalis,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,galega
Angol,2964025,2,Lupinus angustifolius,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Angol,2927189,1,Mentha pulegium,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Angol,3086240,1,Mirabilis jalapa,Plantae,Magnoliopsida,Nyctaginaceae,False,terrestrial,
Angol,6413649,1,Juncus bufonius,Plantae,Liliopsida,Juncaceae,False,terrestrial|freshwater,
Angol,5231190,2,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Angol,2477581,1,Nothoprocta perdicaria,Animalia,Aves,Tinamidae,False,terrestrial,
Angol,2888443,1,Papaver rhoeas,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,
Angol,5341112,1,Phyla canescens,Plantae,Magnoliopsida,Verbenaceae,False,terrestrial,
Angol,8208358,1,Plantago lanceolata,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,llantén
Angol,2888995,2,Rumex acetosella,Plantae,Magnoliopsida,Polygonaceae,False,terrestrial,
Angol,3040983,1,Raphanus raphanistrum,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Angol,3145214,1,Silybum marianum,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,cardo mariano
Angol,5289684,1,Setaria viridis,Plantae,Liliopsida,Poaceae,False,terrestrial,
Angol,8174785,1,Rosa rubiginosa,Plantae,Magnoliopsida,Rosaceae,False,terrestrial,rosa mosqueta
Angol,2702740,1,Vulpia bromoides,Plantae,Liliopsida,Poaceae,False,terrestrial,
Castro,1340503,7,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Castro,1340383,4,Bombus ruderatus,Animalia,Insecta,Apidae,True,terrestrial,
Castro,2979474,4,Acacia dealbata,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,aromo australiano
Castro,2979000,3,Acacia melanoxylon,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,aromo negro
Castro,5325855,1,Amaryllis belladonna,Plantae,Liliopsida,Amaryllidaceae,False,terrestrial,
Castro,5858758,6,Cornu aspersum,Animalia,Gastropoda,Helicidae,True,terrestrial,caracol de jardín
Castro,2495414,4,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Castro,5391480,3,Calendula officinalis,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Castro,3085440,1,Cerastium glomeratum,Plantae,Magnoliopsida,Caryophyllaceae,True,terrestrial,
Castro,3103791,1,Chamomilla suaveolens,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Castro,5219173,1,Canis lupus,Animalia,Mammalia,Canidae,False,terrestrial,
Castro,5375388,1,Capsella bursa-pastoris,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,
Castro,7903057,1,Brassica rapa,Plantae,Magnoliopsida,Brassicaceae,True,terrestrial,yuyo
Castro,5414995,5,Digitalis purpurea,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Castro,3034922,4,Foeniculum vulgare,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,hinojo
Castro,2435035,2,Felis catus,Animalia,Mammalia,Felidae,True,terrestrial,
Castro,2925892,1,Echium vulgare,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Castro,3147168,1,Erigeron karvinskianus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Castro,2965201,2,Medicago lupulina,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Castro,2963807,1,Lupinus arboreus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,
Castro,5231190,12,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Castro,2484396,2,Molothrus bonariensis,Animalia,Aves,Icteridae,True,terrestrial,mirlo / tordo renegrido
Castro,2704179,1,Poa annua,Plantae,Liliopsida,Poaceae,False,terrestrial,
Castro,2891664,1,Oxalis articulata,Plantae,Magnoliopsida,Oxalidaceae,True,terrestrial,
Castro,5190769,1,Oxychilus alliarius,Animalia,Gastropoda,Zonitidae,False,terrestrial,
Castro,5341183,1,Myosotis latifolia,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Castro,7733140,1,Parentucellia viscosa,Plantae,Magnoliopsida,Orobanchaceae,False,terrestrial,
Castro,8262702,1,Pastinaca sativa,Plantae,Magnoliopsida,Apiaceae,True,terrestrial,
Castro,3108983,2,Senecio vulgaris,Plantae,Magnoliopsida,Asteraceae,False,terrestrial,
Castro,2439261,1,Rattus norvegicus,Animalia,Mammalia,Muridae,True,terrestrial,rata gris
Castro,2889011,1,Rumex obtusifolius,Plantae,Magnoliopsida,Polygonaceae,True,terrestrial,
Castro,2996929,1,Rubus ulmifolius,Plantae,Magnoliopsida,Rosaceae,True,terrestrial,zarzamora
Castro,5341297,1,Prunella vulgaris,Plantae,Magnoliopsida,Lamiaceae,False,terrestrial,
Castro,5384848,1,Silene gallica,Plantae,Magnoliopsida,Caryophyllaceae,False,terrestrial,
Castro,1311649,3,Vespula germanica,Animalia,Insecta,Vespidae,True,terrestrial,avispa chaqueta amarilla
Castro,2951984,3,Ulex europaeus,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,espinillo
Castro,5358748,3,Trifolium repens,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,trébol blanco
Castro,5394163,2,Taraxacum officinale,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,diente de león
Castro,3169708,1,Vinca major,Plantae,Magnoliopsida,Apocynaceae,False,terrestrial,
Castro,3171954,1,Verbascum virgatum,Plantae,Magnoliopsida,Scrophulariaceae,False,terrestrial,verbasco
Castro,3172062,1,Veronica beccabunga,Plantae,Magnoliopsida,Plantaginaceae,False,terrestrial,
Castro,8324121,1,Trifolium pratense,Plantae,Liliopsida,Fabaceae,False,terrestrial,
Villarrica,1340503,9,Bombus terrestris,Animalia,Insecta,Apidae,True,terrestrial,abejorro europeo
Villarrica,2876213,3,Alnus glutinosa,Plantae,Magnoliopsida,Betulaceae,False,terrestrial,
Villarrica,1340383,2,Bombus ruderatus,Animalia,Insecta,Apidae,True,terrestrial,
Villarrica,2979474,2,Acacia dealbata,Plantae,Magnoliopsida,Fabaceae,True,terrestrial,aromo australiano
Villarrica,2979000,1,Acacia melanoxylon,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,aromo negro
Villarrica,3120060,1,Achillea millefolium,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Villarrica,2480830,6,Bubulcus ibis,Animalia,Aves,Ardeidae,True,terrestrial|freshwater,garza boyera
Villarrica,2495414,4,Columba livia,Animalia,Aves,Columbidae,False,terrestrial,paloma doméstica
Villarrica,5228080,3,Callipepla californica,Animalia,Aves,Odontophoridae,False,terrestrial,codorniz de California
Villarrica,2747939,1,Crocosmia crocosmiiflora,Plantae,Liliopsida,Iridaceae,False,terrestrial,
Villarrica,3034807,1,Conium maculatum,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,cicuta
Villarrica,3112801,1,Cirsium vulgare,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Villarrica,5219173,1,Canis lupus,Animalia,Mammalia,Canidae,False,terrestrial,
Villarrica,5392252,1,Cichorium intybus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,chicoria
Villarrica,4989904,9,Harmonia axyridis,Animalia,Insecta,Coccinellidae,False,terrestrial,chinita asiática
Villarrica,2925892,4,Echium vulgare,Plantae,Magnoliopsida,Boraginaceae,False,terrestrial,
Villarrica,3034742,3,Daucus carota,Plantae,Magnoliopsida,Apiaceae,False,terrestrial,
Villarrica,2705308,1,Dactylis glomerata,Plantae,Liliopsida,Poaceae,False,terrestrial,
Villarrica,2715482,1,Cyperus eragrostis,Plantae,Liliopsida,Cyperaceae,False,terrestrial|freshwater,
Villarrica,2888380,1,Eschscholzia californica,Plantae,Magnoliopsida,Papaveraceae,True,terrestrial,amapola de California
Villarrica,2975667,1,Galega officinalis,Plantae,Magnoliopsida,Fabaceae,False,terrestrial,galega
Villarrica,3147168,1,Erigeron karvinskianus,Plantae,Magnoliopsida,Asteraceae,True,terrestrial,
Villarrica,3189152,1,Epilobium obscurum,Plantae,Magnoliopsida,Onagraceae,False,terrestrial,
Villarrica,3189525,3,Hypericum androsaemum,Plantae,Magnoliopsida,Hypericaceae,False,terrestrial,
Villarrica,8338793,3,Modiola caroliniana,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Villarrica,2434333,1,Lycalopex griseus,Animalia,Mammalia,Canidae,False,terrestrial,
Villarrica,2701311,1,Juncus effusus,Plantae,Liliopsida,Juncaceae,False,terrestrial|freshwater,
Villarrica,2706026,1,Miscanthus sinensis,Plantae,Liliopsida,Poaceae,False,terrestrial,
Villarrica,2873896,1,Linum bienne,Plantae,Magnoliopsida,Linaceae,False,terrestrial,
Villarrica,3935079,1,Malva dendromorpha,Plantae,Magnoliopsida,Malvaceae,False,terrestrial,
Villarrica,5341501,1,Melissa officinalis,Plantae,Magnoliopsida,Lamiaceae,True,terrestrial,
Villarrica,5231190,5,Passer domesticus,Animalia,Aves,Passeridae,False,terrestrial,gorrión
Villarrica,7733140,2,Parentucellia viscosa,Plantae,Magnoliopsida,Orobanchaceae,False,terrestrial,
Villarrica,2436940,1,Oryctolagus cuniculus,Animalia,Mammalia,Leporidae,True,terrestrial,conejo europeo
Villarrica,2477581,1,Nothoprocta perdicaria,Animalia,Aves,Tinamidae,False,terrestrial,
Villarrica,3189767,1,Plantago major,Plantae,Magnoliopsida,Plantaginaceae,True,terrestrial,
Villarrica,5190769,1,Oxychilus alliarius,Animalia,Gastropoda,Zonitidae,False,terrestrial,
Villarrica,5204019,1,Oncorhynchus mykiss,Animalia,Actinopterygii,Salmonidae,True,freshwater|brackish|marine,
Villarrica,3033339,4,Ranunculus repens,Plantae,Magnoliopsida,Ranunculaceae,True,terrestrial,
